-0.5,0.041737856968513544
-0.2,0.04051745179399561
0.2,0.039297046619477666
-0.3,0.038564803514766904
-0.6,0.03758847937515255
-0.4,0.037100317305345375
0.1,0.03636807420063461
-0.8,0.035635831095923845
-0.9,0.034903587991213084
-0.1,0.034659506956309497
-0.7,0.033439101781791554
-1.1,0.032462777642177205
-1.0,0.032462777642177205
0.4,0.029777886258237733
0.3,0.029533805223334146
-1.2,0.029045643153526972
0.0,0.028557481083719794
-1.4,0.026116670734683916
-1.3,0.025872589699780325
0.6,0.025872589699780325
0.8,0.023675860385648034
-1.5,0.022699536246033682
0.5,0.022455455211130095
-1.6,0.02074688796680498
0.7,0.02074688796680498
-1.7,0.01806199658286551
-1.8,0.01684159140834757
-1.9,0.016109348303636806
1.0,0.014888943129118867
1.1,0.012692213814986576
0.9,0.012692213814986576
-2.2,0.0122040517451794
-2.1,0.011227727605565048
-2.0,0.00976324139614352
1.2,0.009275079326336344
-2.3,0.008298755186721992
-2.4,0.007810593116914816
1.3,0.006590187942396876
-2.6,0.006346106907493288
-2.5,0.006346106907493288
1.5,0.0061020258725897
1.4,0.0061020258725897
-2.7,0.005125701732975348
1.7,0.004637539663168172
-2.8,0.00366121552355382
1.9,0.003173053453746644
1.6,0.002928972418843056
1.8,0.002928972418843056
-3.1,0.002196729314132292
-3.4,0.001708567244325116
-3.2,0.001708567244325116
-3.3,0.001464486209421528
-3.6,0.00122040517451794
-2.9,0.00122040517451794
2.0,0.00122040517451794
-3.0,0.000976324139614352
-4.0,0.000732243104710764
-3.5,0.000732243104710764
2.1,0.000732243104710764
2.3,0.000488162069807176
2.2,0.000488162069807176
-4.2,0.000488162069807176
-4.4,0.000244081034903588
-3.7,0.000244081034903588
-3.9,0.000244081034903588
2.5,0.000244081034903588
